Date,Open,High,Low,Close,Adj Close,Volume
2018-08-22,173.259995,174.380005,173.029999,174.169998,164.616348,142500
2018-08-23,174.059998,174.509995,173.600006,173.960007,164.417847,130800
2018-08-24,174.179993,174.759995,174.179993,174.729996,165.145615,97900
2018-08-27,175.380005,175.669998,175.000000,175.630005,165.996231,142700
2018-08-28,175.869995,176.000000,175.389999,175.880005,166.232544,153600
2018-08-29,175.960007,177.210007,175.779999,177.059998,167.347824,492700
2018-08-30,176.800003,177.500000,176.630005,176.970001,167.262756,122400
2018-08-31,176.699997,177.160004,176.320007,177.059998,167.347824,181400
2018-09-04,177.050003,177.050003,175.229996,175.880005,166.232544,162200
2018-09-05,175.729996,176.210007,175.050003,176.089996,166.431000,124900
2018-09-06,176.199997,176.289993,175.149994,175.899994,166.251434,105800
2018-09-07,175.619995,176.410004,175.380005,176.139999,166.478271,171200
2018-09-10,176.679993,176.750000,175.550003,175.559998,165.930069,96100
2018-09-11,175.360001,176.039993,174.729996,175.720001,166.081299,417200
2018-09-12,176.059998,176.699997,175.509995,176.440002,166.761810,172500
2018-09-13,176.949997,178.279999,176.949997,178.250000,168.472519,152000
2018-09-14,178.539993,178.539993,177.509995,177.820007,168.066101,205500
2018-09-17,177.830002,178.000000,176.479996,176.759995,167.064255,197000
2018-09-18,176.619995,178.300003,176.520004,177.830002,168.075577,102500
2018-09-19,177.740005,178.080002,177.289993,177.600006,167.858185,164800
2018-09-20,178.059998,179.360001,178.059998,179.199997,169.370392,249600
2018-09-21,179.529999,179.809998,179.139999,179.139999,169.313721,148200
2018-09-24,178.600006,179.419998,178.419998,179.169998,169.890228,203300
2018-09-25,179.440002,179.770004,178.690002,178.830002,169.567825,159300
2018-09-26,179.300003,180.419998,178.800003,179.029999,169.757477,220100
2018-09-27,179.259995,180.320007,179.039993,179.820007,170.506577,150400
2018-09-28,179.649994,180.580002,179.449997,180.410004,171.065994,158100
2018-10-01,181.080002,181.919998,180.470001,180.889999,171.521149,445200
2018-10-02,180.960007,180.960007,180.070007,180.380005,171.037552,239800
2018-10-03,180.910004,181.119995,179.940002,180.130005,170.800522,427300
2018-10-04,180.000000,180.130005,177.139999,177.970001,168.752365,261400
2018-10-05,177.929993,179.059998,176.259995,177.720001,168.515320,445200
2018-10-08,177.500000,177.970001,175.750000,177.250000,168.069656,227800
2018-10-09,176.979996,178.119995,176.440002,177.410004,168.221375,185700
2018-10-10,177.449997,177.490005,172.940002,173.210007,164.238907,307100
2018-10-11,172.500000,173.080002,167.589996,168.800003,160.057312,575700
2018-10-12,170.830002,171.919998,169.399994,171.380005,162.503677,442200
2018-10-15,171.149994,171.770004,170.029999,170.029999,161.223602,208000
2018-10-16,171.429993,175.470001,171.169998,175.320007,166.239624,297700
2018-10-17,175.110001,176.320007,174.039993,176.039993,166.922333,396100
2018-10-18,175.929993,175.929993,172.550003,174.000000,164.987976,342000
2018-10-19,174.149994,174.740005,171.710007,171.970001,163.063095,214900
2018-10-22,171.970001,172.350006,169.910004,170.679993,161.839905,249200
2018-10-23,168.509995,170.699997,166.940002,169.850006,161.052948,305600
2018-10-24,169.740005,170.690002,163.580002,163.809998,155.325760,251400
2018-10-25,163.910004,167.339996,162.119995,166.080002,157.478180,294800
2018-10-26,164.289993,165.869995,162.070007,164.350006,155.837814,342300
2018-10-29,166.259995,167.350006,161.929993,164.250000,155.742981,253100
2018-10-30,164.320007,166.339996,163.360001,166.190002,157.582504,304700
2018-10-31,167.630005,168.210007,166.479996,166.529999,157.904877,305500
2018-11-01,167.250000,169.429993,167.009995,169.429993,160.654663,327200
2018-11-02,170.850006,171.240005,167.240005,168.380005,159.659042,267700
2018-11-05,168.669998,170.250000,168.669998,169.630005,160.844315,203800
2018-11-06,169.410004,170.570007,168.600006,170.300003,161.479630,149000
2018-11-07,171.750000,175.339996,171.589996,175.220001,166.144806,365000
2018-11-08,175.210007,175.899994,174.610001,175.250000,166.173233,280200
2018-11-09,174.639999,175.039993,173.330002,174.149994,165.130219,226000
2018-11-12,174.039993,174.039993,171.080002,171.360001,162.484741,188400
2018-11-13,171.910004,172.679993,169.789993,170.220001,161.403763,239900
2018-11-14,171.389999,171.389999,167.770004,168.570007,159.839203,263600
2018-11-15,167.470001,170.559998,165.970001,170.490005,161.659790,340000
2018-11-16,169.880005,172.770004,169.089996,172.119995,163.205368,299900
2018-11-19,172.050003,172.580002,168.740005,169.490005,160.711594,226000
2018-11-20,168.000000,169.619995,167.449997,167.750000,159.061691,240100
2018-11-21,168.399994,168.490005,167.169998,167.339996,158.672913,209600
2018-11-23,166.360001,168.789993,166.320007,167.619995,158.938416,74400
2018-11-26,169.250000,169.869995,168.479996,169.479996,160.702087,224900
2018-11-27,168.860001,170.750000,168.089996,170.720001,161.877884,229200
2018-11-28,171.789993,175.089996,171.500000,175.080002,166.012039,330400
2018-11-29,174.570007,176.699997,174.470001,175.619995,166.524109,377400
2018-11-30,175.710007,177.509995,175.360001,177.399994,168.211884,303700
2018-12-03,179.110001,179.149994,177.500000,178.600006,169.349762,418000
2018-12-04,178.550003,179.419998,173.809998,174.059998,165.044876,361600
2018-12-06,171.949997,173.419998,168.309998,173.419998,164.438019,416700
2018-12-07,172.960007,173.279999,168.149994,169.029999,160.275375,261200
2018-12-10,168.860001,170.149994,165.550003,169.649994,160.863266,292900
2018-12-11,171.460007,172.139999,168.860001,170.149994,161.337372,382700
2018-12-12,172.080002,173.880005,171.630005,171.669998,162.778671,510000
2018-12-13,171.550003,172.339996,169.660004,170.669998,162.422745,218900
2018-12-14,168.919998,169.559998,164.740005,165.250000,157.264618,388700
2018-12-17,163.699997,164.910004,160.660004,161.610001,153.800537,1815800
2018-12-18,163.229996,163.399994,158.789993,160.289993,152.544342,568200
2018-12-19,160.750000,162.139999,156.529999,157.899994,150.269821,459400
2018-12-20,157.160004,157.800003,154.250000,155.649994,148.128555,865000
2018-12-21,155.619995,157.710007,152.750000,152.990005,145.597107,646300
2018-12-24,151.669998,152.610001,149.550003,149.649994,142.418472,351500
2018-12-26,149.990005,156.589996,149.600006,156.580002,149.013626,528900
2018-12-27,154.800003,158.039993,152.350006,158.039993,150.403046,805000
2018-12-28,158.979996,160.500000,157.500000,158.250000,150.602905,476300
2018-12-31,159.190002,160.740005,159.050003,160.600006,152.839355,484300
2019-01-02,158.190002,159.460007,156.580002,158.460007,150.802765,345200
2019-01-03,158.399994,158.669998,154.639999,154.880005,147.395782,366900
2019-01-04,156.899994,160.779999,156.899994,159.809998,152.087540,328200
2019-01-07,160.389999,162.639999,160.089996,161.229996,153.438889,366600
2019-01-08,162.770004,163.250000,160.789993,162.960007,155.085327,540900
2019-01-09,163.550003,164.559998,163.130005,163.600006,155.694397,706900
2019-01-10,162.759995,164.320007,162.149994,164.240005,156.303452,300400
2019-01-11,163.630005,164.690002,163.240005,164.639999,156.684113,266900
